,Sport,predicted_item_1,acc1,predicted_item_2,acc2,img
2444,speed skating,puck,0.9431124,ski,0.04507287,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/005.jpg
2445,speed skating,balance_beam,0.15656461,iron,0.06227731,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/013.jpg
2446,speed skating,puck,0.8373316,ballplayer,0.017401464,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/007.jpg
2447,speed skating,broom,0.69198114,puck,0.305173,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/006.jpg
2448,speed skating,ski,0.5543213,pole,0.15595618,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/012.jpg
2449,speed skating,bobsled,0.45894822,balance_beam,0.1414339,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/129.jpg
2450,speed skating,ski,0.85081655,puck,0.11216795,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/101.jpg
2451,speed skating,balance_beam,0.9030479,maillot,0.04648734,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/115.jpg
2452,speed skating,puck,0.50640893,ski,0.27172634,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/049.jpg
2453,speed skating,seashore,0.8608739,sandbar,0.05475385,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/075.jpg
2454,speed skating,killer_whale,0.20984593,ski,0.17820334,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/061.jpg
2455,speed skating,ski,0.54713136,puck,0.25905088,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/060.jpg
2456,speed skating,puck,0.5292503,ski,0.27014065,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/074.jpg
2457,speed skating,racket,0.25325182,bobsled,0.20745488,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/048.jpg
2458,speed skating,ski,0.43089008,puck,0.26483858,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/114.jpg
2459,speed skating,racket,0.24521881,ski,0.15567847,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/speed skating/100.jpg
2460,steer wrestling,German_short-haired_pointer,0.33244082,Great_Dane,0.09627832,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/016.jpg
2461,steer wrestling,cowboy_hat,0.40212557,ox,0.39804947,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/002.jpg
2462,steer wrestling,cowboy_hat,0.9989429,sombrero,0.00032635278,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/003.jpg
2463,steer wrestling,ox,0.6709836,oxcart,0.31821924,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/017.jpg
2464,steer wrestling,cowboy_boot,0.24858806,sorrel,0.2383227,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/029.jpg
2465,steer wrestling,whippet,0.29856926,bloodhound,0.1087426,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/001.jpg
2466,steer wrestling,ox,0.786352,oxcart,0.13199188,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/015.jpg
2467,steer wrestling,vizsla,0.32777274,cowboy_hat,0.10273127,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/014.jpg
2468,steer wrestling,ox,0.80378836,oxcart,0.13083336,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/028.jpg
2469,steer wrestling,stretcher,0.4363734,bobsled,0.12234666,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/004.jpg
2470,steer wrestling,ox,0.1271834,whippet,0.10711744,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/010.jpg
2471,steer wrestling,Arabian_camel,0.924854,Great_Dane,0.024762958,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/038.jpg
2472,steer wrestling,sorrel,0.4116335,ox,0.20045178,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/039.jpg
2473,steer wrestling,sorrel,0.58773744,water_buffalo,0.044466853,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/011.jpg
2474,steer wrestling,ox,0.13340634,Great_Dane,0.06447757,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/005.jpg
2475,steer wrestling,ox,0.6418227,sorrel,0.32339698,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/013.jpg
2476,steer wrestling,ox,0.1912122,worm_fence,0.16428861,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/007.jpg
2477,steer wrestling,ox,0.27872702,sorrel,0.15684408,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/006.jpg
2478,steer wrestling,cowboy_hat,0.3704247,whippet,0.08239934,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/012.jpg
2479,steer wrestling,sorrel,0.48956835,oxcart,0.31269684,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/101.jpg
2480,steer wrestling,cowboy_boot,0.1730301,sorrel,0.09269312,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/115.jpg
2481,steer wrestling,hartebeest,0.3529783,sorrel,0.30012727,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/049.jpg
2482,steer wrestling,Arabian_camel,0.4426912,triceratops,0.117513224,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/075.jpg
2483,steer wrestling,oxcart,0.45559192,ox,0.21924992,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/061.jpg
2484,steer wrestling,Arabian_camel,0.2940227,otterhound,0.15554713,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/060.jpg
2485,steer wrestling,Leonberg,0.37955543,water_buffalo,0.106084675,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/074.jpg
2486,steer wrestling,ox,0.72085124,oxcart,0.12379232,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/048.jpg
2487,steer wrestling,sorrel,0.9873232,ox,0.006061065,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/114.jpg
2488,steer wrestling,ox,0.7734875,oxcart,0.19593175,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/100.jpg
2489,steer wrestling,ox,0.31181058,barrel,0.15161172,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/steer wrestling/116.jpg
2490,sumo wrestling,stage,0.7459587,balance_beam,0.13540487,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/016.jpg
2491,sumo wrestling,Italian_greyhound,0.1826284,bow,0.12565987,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/002.jpg
2492,sumo wrestling,horizontal_bar,0.49695092,balance_beam,0.3068208,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/003.jpg
2493,sumo wrestling,stage,0.8590237,balance_beam,0.050401125,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/017.jpg
2494,sumo wrestling,oxcart,0.23891844,hog,0.0916709,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/029.jpg
2495,sumo wrestling,volleyball,0.2859581,racket,0.13237375,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/001.jpg
2496,sumo wrestling,maze,0.3046391,potter's_wheel,0.17213981,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/015.jpg
2497,sumo wrestling,barbell,0.19341938,parallel_bars,0.15692705,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/014.jpg
2498,sumo wrestling,candle,0.8766885,altar,0.034548994,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/028.jpg
2499,sumo wrestling,swimming_trunks,0.33252242,horizontal_bar,0.17480756,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/004.jpg
2500,sumo wrestling,pop_bottle,0.51026034,sarong,0.45765534,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/010.jpg
2501,sumo wrestling,bubble,0.15809119,stage,0.15804988,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/038.jpg
2502,sumo wrestling,swimming_trunks,0.23477662,volleyball,0.14409152,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/039.jpg
2503,sumo wrestling,gown,0.5001511,sarong,0.19218068,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/011.jpg
2504,sumo wrestling,ballplayer,0.41188148,stage,0.17548119,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/005.jpg
2505,sumo wrestling,stage,0.3826359,balance_beam,0.29844964,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/013.jpg
2506,sumo wrestling,drum,0.23968937,fountain,0.14105816,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/007.jpg
2507,sumo wrestling,racer,0.25511682,potter's_wheel,0.24289593,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/006.jpg
2508,sumo wrestling,stage,0.80687195,scoreboard,0.18285364,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/012.jpg
2509,sumo wrestling,stage,0.64413685,fountain,0.056103665,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/129.jpg
2510,sumo wrestling,vestment,0.107915096,harp,0.07537227,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/101.jpg
2511,sumo wrestling,vestment,0.25040236,bearskin,0.24284114,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/115.jpg
2512,sumo wrestling,balance_beam,0.3909075,parallel_bars,0.20735,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/049.jpg
2513,sumo wrestling,basketball,0.7968652,volleyball,0.026594441,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/075.jpg
2514,sumo wrestling,maillot,0.2430596,maillot,0.19496444,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/061.jpg
2515,sumo wrestling,swimming_trunks,0.80084383,bathing_cap,0.07560175,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/060.jpg
2516,sumo wrestling,bathing_cap,0.4057194,swimming_trunks,0.17232816,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/074.jpg
2517,sumo wrestling,American_Staffordshire_terrier,0.32708395,French_bulldog,0.19992372,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/048.jpg
2518,sumo wrestling,kimono,0.07899099,bikini,0.07183375,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/114.jpg
2519,sumo wrestling,swimming_trunks,0.4512271,sarong,0.3966113,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/sumo wrestling/100.jpg
2520,surfing,ant,0.5281421,dam,0.16402245,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/016.jpg
2521,surfing,dam,0.47178742,cliff,0.094980344,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/002.jpg
2522,surfing,great_white_shark,0.22806554,seashore,0.18212596,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/003.jpg
2523,surfing,canoe,0.30610728,catamaran,0.13125455,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/017.jpg
2524,surfing,great_white_shark,0.1962315,gar,0.13290128,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/029.jpg
2525,surfing,great_white_shark,0.47145504,speedboat,0.13537809,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/001.jpg
2526,surfing,killer_whale,0.97795063,king_penguin,0.009781819,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/015.jpg
2527,surfing,bikini,0.41457337,swimming_trunks,0.08457962,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/014.jpg
2528,surfing,fountain,0.19484386,speedboat,0.19261518,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/028.jpg
2529,surfing,fountain,0.205561,great_white_shark,0.11112644,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/004.jpg
2530,surfing,grey_whale,0.43713868,seashore,0.11445477,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/010.jpg
2531,surfing,swimming_trunks,0.2588861,snorkel,0.21957155,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/038.jpg
2532,surfing,speedboat,0.64120257,ant,0.17645772,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/039.jpg
2533,surfing,volcano,0.25599408,cliff,0.1511525,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/011.jpg
2534,surfing,alp,0.82258165,ski,0.04930804,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/005.jpg
2535,surfing,bathing_cap,0.36786842,snorkel,0.09387182,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/013.jpg
2536,surfing,killer_whale,0.42828634,grey_whale,0.1857426,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/007.jpg
2537,surfing,gar,0.6610568,great_white_shark,0.08990462,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/006.jpg
2538,surfing,killer_whale,0.6804311,great_white_shark,0.26710588,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/012.jpg
2539,surfing,albatross,0.4040899,fountain,0.334841,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/129.jpg
2540,surfing,swab,0.17583895,sarong,0.07469578,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/101.jpg
2541,surfing,great_white_shark,0.63245463,bikini,0.12274158,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/115.jpg
2542,surfing,killer_whale,0.17712791,mountain_tent,0.09827338,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/049.jpg
2543,surfing,canoe,0.33020565,paddle,0.16937786,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/075.jpg
2544,surfing,fountain,0.34440163,cliff,0.20525621,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/061.jpg
2545,surfing,killer_whale,0.50772214,paddle,0.17017789,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/060.jpg
2546,surfing,speedboat,0.3356119,seashore,0.25112835,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/074.jpg
2547,surfing,speedboat,0.8453397,cliff,0.035676446,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/048.jpg
2548,surfing,paddle,0.6549587,canoe,0.09272633,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/114.jpg
2549,surfing,bathtub,0.5815174,tub,0.27860484,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/surfing/100.jpg
2550,swimming,bathing_cap,0.99868065,bikini,0.0008216634,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/016.jpg
2551,swimming,bathing_cap,0.54779905,snorkel,0.12025839,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/002.jpg
2552,swimming,bathing_cap,0.99999666,vizsla,2.4381382e-06,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/003.jpg
2553,swimming,bathing_cap,0.99983335,bikini,7.167114e-05,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/017.jpg
2554,swimming,bathing_cap,0.99699676,bikini,0.00244844,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/149.jpg
2555,swimming,fountain,0.89888847,ski,0.09129999,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/029.jpg
2556,swimming,bathing_cap,0.99969506,swimming_trunks,0.0001699932,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/001.jpg
2557,swimming,bathing_cap,0.8477405,vizsla,0.07191507,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/015.jpg
2558,swimming,bathing_cap,0.52544457,maillot,0.15873885,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/014.jpg
2559,swimming,bathing_cap,0.99917585,snorkel,0.00027189672,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/028.jpg
2560,swimming,bathing_cap,0.67419684,bikini,0.14045005,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/148.jpg
2561,swimming,bathing_cap,0.8803334,Labrador_retriever,0.056256153,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/004.jpg
2562,swimming,balance_beam,0.7236022,parallel_bars,0.24891791,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/010.jpg
2563,swimming,bathing_cap,0.9905641,swimming_trunks,0.0072891465,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/038.jpg
2564,swimming,bathing_cap,0.99887043,bikini,0.00080367684,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/039.jpg
2565,swimming,bathing_cap,0.99929464,paddle,0.0003120225,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/011.jpg
2566,swimming,hammerhead,0.45815104,sombrero,0.06659838,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/005.jpg
2567,swimming,fountain,0.47844997,great_white_shark,0.13694493,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/013.jpg
2568,swimming,bathing_cap,0.883086,catamaran,0.063781634,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/007.jpg
2569,swimming,bathing_cap,0.9950454,swimming_trunks,0.004597273,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/006.jpg
2570,swimming,bathing_cap,0.95834476,Weimaraner,0.008578585,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/012.jpg
2571,swimming,web_site,0.43008503,seashore,0.12262275,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/129.jpg
2572,swimming,Airedale,0.30043167,bikini,0.14625542,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/101.jpg
2573,swimming,bathing_cap,0.99963665,maillot,0.00013615946,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/115.jpg
2574,swimming,ski,0.8263728,space_shuttle,0.056390475,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/049.jpg
2575,swimming,bathing_cap,0.9286848,swimming_trunks,0.031040527,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/075.jpg
2576,swimming,seashore,0.25792015,prayer_rug,0.2411904,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/061.jpg
2577,swimming,bathing_cap,0.9850028,swimming_trunks,0.003535033,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/060.jpg
2578,swimming,fountain,0.17351249,bikini,0.15477607,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/074.jpg
2579,swimming,ski,0.59896743,paintbrush,0.12562549,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/swimming/048.jpg
2580,table tennis,ping-pong_ball,0.99497235,horizontal_bar,0.00220137,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/table tennis/016.jpg
2581,table tennis,stage,0.6851087,parallel_bars,0.11117882,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/table tennis/002.jpg
2582,table tennis,ping-pong_ball,0.99055696,racket,0.0069978037,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/table tennis/003.jpg
2583,table tennis,ping-pong_ball,0.99958175,baseball,0.00024516004,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/table tennis/017.jpg
2584,table tennis,parallel_bars,0.7733868,horizontal_bar,0.09488705,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/table tennis/029.jpg
2585,table tennis,parallel_bars,0.3504376,horizontal_bar,0.19866796,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/table tennis/001.jpg
2586,table tennis,ping-pong_ball,0.9999534,parallel_bars,2.343541e-05,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/table tennis/015.jpg
2587,table tennis,ping-pong_ball,0.81698793,horizontal_bar,0.124264605,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/table tennis/014.jpg
2588,table tennis,ping-pong_ball,0.5278084,marimba,0.25220767,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/table tennis/028.jpg
2589,table tennis,ping-pong_ball,0.9937556,tennis_ball,0.004179765,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/table tennis/004.jpg
2590,table tennis,ping-pong_ball,0.9754426,tennis_ball,0.020788334,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/table tennis/010.jpg
2591,table tennis,horizontal_bar,0.823006,parallel_bars,0.14485402,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/table tennis/038.jpg
2592,table tennis,unicycle,0.25614586,tennis_ball,0.23236251,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/table tennis/039.jpg
2593,table tennis,ping-pong_ball,0.7379754,tennis_ball,0.12647143,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/table tennis/011.jpg
2594,table tennis,racket,0.79760295,tennis_ball,0.06776781,/Users/matuskocian/PycharmProjects/ZADANIA/zad-3/train/table tennis/005.jpg
